entry_date,exit_date,entry_price,exit_price,position,pnl,return
2020-01-31 00:00:00+00:00,2020-03-08 00:00:00+00:00,99.90607773024479,99.88507265660903,-1.0,0.00021024820624504503,0.00021024820624504503
2020-03-08 00:00:00+00:00,2020-04-10 00:00:00+00:00,99.88507265660903,99.8649995503708,1.0,-0.0002009620226961495,-0.0002009620226961495
2020-04-10 00:00:00+00:00,2020-04-27 00:00:00+00:00,99.8649995503708,99.8900991509216,-1.0,-0.00025133530930565584,-0.00025133530930565584
2020-04-27 00:00:00+00:00,2020-05-20 00:00:00+00:00,99.8900991509216,99.91026903935905,1.0,0.00020192079704495214,0.00020192079704495214
2020-05-20 00:00:00+00:00,2020-06-08 00:00:00+00:00,99.91026903935905,99.9436743712261,-1.0,-0.0003343533371318319,-0.0003343533371318319
2020-06-08 00:00:00+00:00,2020-07-20 00:00:00+00:00,99.9436743712261,100.057287577046,1.0,0.0011367723523743045,0.0011367723523743045
2020-07-20 00:00:00+00:00,2020-07-29 00:00:00+00:00,100.057287577046,100.18206457290825,-1.0,-0.0012470555507131387,-0.0012470555507131387
2020-07-29 00:00:00+00:00,2020-08-26 00:00:00+00:00,100.18206457290825,100.21041983153918,1.0,0.0002830372757021138,0.0002830372757021138
2020-08-26 00:00:00+00:00,2020-09-01 00:00:00+00:00,100.21041983153918,100.21873227595901,-1.0,-8.294990115609302e-05,-8.294990115609302e-05
2020-09-01 00:00:00+00:00,2020-09-02 00:00:00+00:00,100.21873227595901,100.2130422512422,1.0,-5.6776059600749385e-05,-5.6776059600749385e-05
2020-09-02 00:00:00+00:00,2020-09-10 00:00:00+00:00,100.2130422512422,100.29811746839802,-1.0,-0.0008489435630796294,-0.0008489435630796294
2020-09-10 00:00:00+00:00,2020-09-25 00:00:00+00:00,100.29811746839802,100.16879455686194,1.0,-0.00128938523274702,-0.00128938523274702
2020-09-25 00:00:00+00:00,2020-10-15 00:00:00+00:00,100.16879455686194,100.23071042785222,-1.0,-0.0006181153648119331,-0.0006181153648119331
2020-10-15 00:00:00+00:00,2020-12-13 00:00:00+00:00,100.23071042785222,100.36552784085299,1.0,0.0013450709111537673,0.0013450709111537673
2020-12-13 00:00:00+00:00,2021-01-02 00:00:00+00:00,100.36552784085299,100.43731802436216,-1.0,-0.0007152872610105554,-0.0007152872610105554
2021-01-02 00:00:00+00:00,2021-02-18 00:00:00+00:00,100.43731802436216,100.53776468837444,1.0,0.0010000930529419083,0.0010000930529419083
2021-02-18 00:00:00+00:00,2021-02-23 00:00:00+00:00,100.53776468837444,100.58606780314909,-1.0,-0.0004804474709019235,-0.0004804474709019235
2021-02-23 00:00:00+00:00,2021-03-22 00:00:00+00:00,100.58606780314909,100.62890393204955,1.0,0.00042586542884137657,0.00042586542884137657
2021-03-22 00:00:00+00:00,2021-04-27 00:00:00+00:00,100.62890393204955,100.58878781402171,-1.0,0.0003986540294121932,0.0003986540294121932
2021-04-27 00:00:00+00:00,2021-05-23 00:00:00+00:00,100.58878781402171,100.56646724252673,1.0,-0.00022189919950377224,-0.00022189919950377224
2021-05-23 00:00:00+00:00,2021-07-16 00:00:00+00:00,100.56646724252673,100.44413957429855,-1.0,0.0012163862526181068,0.0012163862526181068
2021-07-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,100.44413957429855,100.37524289694888,1.0,-0.0006859203298635874,-0.0006859203298635874
2021-07-30 00:00:00+00:00,2021-08-09 00:00:00+00:00,100.37524289694888,100.4499117399616,-1.0,-0.0007438970094386654,-0.0007438970094386654
2021-08-09 00:00:00+00:00,2021-10-06 00:00:00+00:00,100.4499117399616,100.56604563823485,1.0,0.0011561373849076073,0.0011561373849076073
2021-10-06 00:00:00+00:00,2021-10-22 00:00:00+00:00,100.56604563823485,100.60492399952736,-1.0,-0.0003865953070518735,-0.0003865953070518735
2021-10-22 00:00:00+00:00,2021-11-04 00:00:00+00:00,100.60492399952736,100.54629733506994,1.0,-0.0005827415013771597,-0.0005827415013771597
2021-11-04 00:00:00+00:00,2021-11-24 00:00:00+00:00,100.54629733506994,100.57800249314427,-1.0,-0.00031532894710850634,-0.00031532894710850634
2021-11-24 00:00:00+00:00,2021-12-09 00:00:00+00:00,100.57800249314427,100.51206242444653,1.0,-0.0006556112376783219,-0.0006556112376783219
2021-12-09 00:00:00+00:00,2021-12-22 00:00:00+00:00,100.51206242444653,100.54850742207016,-1.0,-0.0003625932723352321,-0.0003625932723352321
2021-12-22 00:00:00+00:00,2021-12-27 00:00:00+00:00,100.54850742207016,100.5415153162053,1.0,-6.953962862421559e-05,-6.953962862421559e-05
2021-12-27 00:00:00+00:00,2022-01-15 00:00:00+00:00,100.5415153162053,100.52942959136234,-1.0,0.00012020631283460315,0.00012020631283460315
2022-01-15 00:00:00+00:00,2022-01-20 00:00:00+00:00,100.52942959136234,100.4642290250858,1.0,-0.0006485719310412863,-0.0006485719310412863
2022-01-20 00:00:00+00:00,2022-02-06 00:00:00+00:00,100.4642290250858,100.58365860330726,-1.0,-0.0011887771337162345,-0.0011887771337162345
2022-02-06 00:00:00+00:00,2022-07-29 00:00:00+00:00,100.58365860330726,101.31899003155758,1.0,0.00731064507357404,0.00731064507357404
2022-07-29 00:00:00+00:00,2022-08-18 00:00:00+00:00,101.31899003155758,101.41855445959213,-1.0,-0.000982682792273648,-0.000982682792273648
2022-08-18 00:00:00+00:00,2022-09-09 00:00:00+00:00,101.41855445959213,101.38220705926658,1.0,-0.00035839004528537277,-0.00035839004528537277
